                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.0738,                 3.2232,                 4.2519,                0.00333,                      1,                0.02391,                0.00813,                 2.4709,                 3.5331,                 4.1598,                  8e-05,                  8e-05,                  8e-05
